gene_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode18,barcode19,barcode20,barcode21
BambuGene2462,76.46946946946947,,39.0,75.0,,,,,50.0,128.0,,,,,
BambuGene2477,,,,,,,,88.0,,,,80.53753753753753,,88.77477477477477,141.94894894894895
BambuGene2483,114.21921921921921,0.0,0.07307307307307309,8.777777777777779,,,,,,,0.0,,39.0,31.75275275275275,
BambuGene2488,54.0,,,,116.53353353353353,94.84884884884885,132.6996996996997,59.0,67.50250250250251,,135.2682682682683,123.0,84.38738738738739,148.0,
BambuGene2500,12.933933933933934,24.729729729729733,18.423423423423422,17.923923923923923,,,,,,,,,,,
BambuGene2502,59.06006006006006,61.67567567567568,35.35735735735736,61.72272272272273,38.386386386386384,56.59659659659659,68.55155155155155,113.82282282282281,68.77777777777779,54.72472472472472,60.693693693693696,,,,
BambuGene2511,56.4984984984985,80.0,,,,,,,,,,,,,
BambuGene2513,191.0,,71.45845845845847,,46.0,18.0,,,,,,,,,
BambuGene2517,97.33333333333333,77.47947947947948,96.67567567567568,112.0,,,,,36.0,,66.88488488488488,,,,
BambuGene2531,,,,,,86.0,61.4944944944945,66.16516516516516,126.0,42.0,,,,,
BambuGene2534,51.72272272272272,80.90190190190191,66.33333333333333,65.23023023023023,117.1081081081081,84.35135135135135,28.465465465465464,88.2072072072072,56.873873873873876,52.66966966966967,72.97297297297297,72.98798798798799,66.78378378378379,76.49549549549549,54.94394394394394
BambuGene2537,68.0,12.985985985985986,65.0,117.0,46.612612612612615,75.36036036036036,38.27627627627628,38.729729729729726,40.45645645645646,33.928928928928926,51.832832832832835,,,,
BambuGene2540,52.01201201201201,44.70270270270271,22.684684684684683,43.994994994995,30.32132132132132,34.46946946946947,29.114114114114116,30.407407407407405,28.87087087087087,27.494494494494496,43.003003003003,,,,
BambuGene2544,67.47147147147147,42.66966966966967,80.97797797797799,80.68668668668668,128.62262262262263,89.0,,85.49149149149149,69.14014014014015,77.0,78.50150150150151,,,,
BambuGene2546,117.0,,,,,96.0,,,46.48348348348348,,,,,,
BambuGene2548,87.93593593593593,60.288288288288285,99.67367367367368,296.0,97.44544544544544,84.46646646646647,107.22322322322321,87.81581581581582,106.42842842842842,39.0,63.97997997997998,82.51851851851852,150.7837837837838,,
BambuGene2565,38.85185185185185,34.57057057057057,39.432432432432435,38.18318318318318,41.353353353353356,38.41141141141141,38.82482482482483,42.929929929929926,38.9009009009009,38.58058058058058,49.585585585585584,68.49149149149149,22.63863863863864,,35.993993993993996
BambuGene2568,58.5025025025025,63.95495495495496,70.96396396396396,89.13513513513513,48.028028028028025,63.96296296296296,40.5015015015015,93.67867867867868,52.630630630630634,38.73873873873874,48.810810810810814,80.10810810810811,44.129129129129126,74.48348348348348,89.08108108108108
BambuGene2574,,,,,111.0,,,,,,,,,,
BambuGene2578,39.45945945945946,0.0,,,14.37037037037037,36.98998998998999,33.18918918918919,16.117117117117118,70.69569569569569,9.0,57.0,,,,
BambuGene2580,,,,,181.14414414414415,137.99299299299298,,,,,74.92392392392394,,,,
BambuGene2581,68.82982982982983,,,,82.15315315315316,74.3983983983984,92.0,73.38738738738738,,82.11111111111111,82.85185185185185,,,,
BambuGene2587,115.36636636636636,127.0,90.98498498498499,63.0,63.0,,156.0,,,,,,,,89.0
BambuGene2590,73.64564564564564,70.58658658658659,65.05105105105105,57.57857857857858,106.66166166166165,49.75675675675676,51.56756756756757,60.912912912912915,56.27127127127127,50.129129129129126,49.54054054054054,33.57657657657658,96.42342342342342,79.97797797797799,87.97297297297297
BambuGene2603,,,113.76876876876878,99.0,63.38038038038038,16.0,118.0,110.0,135.65665665665665,100.42642642642642,180.0,,74.0,68.0,
BambuGene261,82.04004004004005,,,71.48648648648648,,0.0,,,,116.0,131.0,,,,
BambuGene2611,86.74274274274275,26.08108108108108,61.711711711711715,60.9039039039039,72.006006006006,122.05905905905905,58.585585585585584,95.57257257257257,65.36336336336336,95.00800800800802,90.12612612612614,,,,
BambuGene2614,45.7967967967968,76.43843843843844,75.88188188188188,53.7017017017017,,62.24324324324324,114.0,59.91891891891892,67.33033033033033,45.846846846846844,60.28128128128128,43.98298298298299,49.42142142142142,67.77577577577577,58.646646646646644
BambuGene2627,22.0,,,0.0,76.0,,,,,,,,62.0,,
BambuGene2631,,,,,38.492492492492495,82.0,74.38238238238239,110.47747747747748,82.49249249249249,,27.0,,,,
BambuGene2634,70.97497497497497,61.0,,37.44044044044044,,52.12212212212212,61.48048048048048,86.0,23.12812812812813,,62.18718718718719,,,,
BambuGene2639,,,,,,,,,,,,53.4954954954955,100.48448448448448,91.02702702702703,141.0
BambuGene2645,,,,70.88788788788789,,55.0,,110.0,,,,,,,
BambuGene2647,,24.0,68.0,120.57757757757757,55.48348348348348,44.47547547547548,147.93893893893895,,71.0,,,,,,
BambuGene2654,30.98198198198198,62.52852852852853,102.1891891891892,68.85785785785787,74.08108108108108,101.0,42.0,,43.447447447447445,90.0,63.44244244244244,,,,
BambuGene2663,89.97897897897897,127.0,91.14214214214215,108.77677677677677,120.53353353353353,137.0,,,59.0,,257.9229229229229,,,,
BambuGene2668,,,67.0,,,,,,104.0,37.4944944944945,102.0,158.0,,,57.40240240240241
BambuGene2670,66.6076076076076,48.987987987987985,65.96596596596596,75.13513513513513,65.33333333333334,65.24824824824825,40.90690690690691,51.053053053053056,75.02402402402403,44.97897897897898,61.18018018018018,,106.48948948948949,,236.0
BambuGene2674,127.49549549549549,78.0,,,,,,,44.0,,,,,,
BambuGene2676,90.0,52.0,48.493493493493496,236.0,,61.0,42.0,60.34634634634635,118.41541541541541,96.29729729729729,,,,,
BambuGene268,119.69069069069069,,32.82282282282282,152.3133133133133,,,155.0,88.0,52.0,80.0,,,,,
BambuGene2689,51.65365365365365,,,,,122.97797797797799,114.0,76.0,,107.13513513513513,,,,,
BambuGene2691,74.96396396396396,,126.0,65.0,89.64864864864865,36.0,96.0,,,42.227227227227225,116.96396396396396,,,,
BambuGene2698,,,,134.0,,,,,,,,,,,
BambuGene27,47.32032032032032,62.45645645645646,58.18918918918919,73.13113113113113,41.37837837837838,62.288288288288285,61.58258258258258,49.05705705705706,50.891891891891895,70.33933933933935,82.58058058058057,59.81981981981982,52.4954954954955,72.43343343343342,64.94494494494495
BambuGene2730,47.0,,22.0,73.73273273273273,59.02802802802803,125.0,,112.25325325325325,113.41541541541541,92.64864864864865,58.6966966966967,,,,
BambuGene2745,,,,,,,,,59.48048048048048,,,,,,
BambuGene2747,21.353353353353352,44.30930930930931,53.41541541541542,43.850850850850854,60.630630630630634,54.02002002002002,36.71971971971972,51.04204204204204,68.81981981981983,91.15315315315316,48.925925925925924,52.96296296296296,50.8048048048048,41.631631631631635,47.728728728728726
BambuGene2753,59.507507507507505,,26.496496496496498,,,,,,76.49749749749749,,,,,,
BambuGene2764,,,,37.5025025025025,,,,,,,,,,,
BambuGene2767,,,,32.0,,91.0,96.0970970970971,,,,53.21621621621622,,,,
BambuGene2778,18.0,,,22.0,,,,,111.49449449449449,,118.0,,,,
BambuGene2783,,,,,,,,,151.16516516516515,,,,,,
BambuGene2790,122.0,,,,,108.0,,,82.0,,,,,,
BambuGene2794,,,,,,,,,,,64.02902902902903,,,,
BambuGene2796,103.49649649649649,,,176.96596596596598,39.54354354354355,71.29629629629629,31.0,,134.94094094094095,70.8918918918919,57.81481481481481,,,,
BambuGene2806,117.0,,71.0,37.38538538538538,159.4004004004004,94.1891891891892,35.886886886886884,76.16616616616616,72.81681681681681,54.43843843843844,61.99299299299299,,,,
BambuGene2815,51.853853853853856,91.05105105105105,78.75575575575576,78.05105105105105,,,,,91.95795795795796,55.94294294294294,65.5925925925926,,,,
BambuGene2823,,,,,,,,48.4954954954955,,,,,,,
BambuGene2826,,,,,,,,35.47747747747748,,,104.992992992993,,,,
BambuGene2831,,,,66.49249249249249,,,,,,,,,,,
BambuGene2835,,,,,72.988988988989,,,,95.991991991992,,,,,,
BambuGene2839,145.63563563563565,,,,,,,,,,,,,,
BambuGene2841,95.2072072072072,,46.865865865865864,0.0,66.48848848848849,45.74174174174174,57.407407407407405,145.0,83.97097097097097,,128.48148148148147,,,,
BambuGene2844,,,8.0,,72.0,,54.0,,,,151.4754754754755,,,,
BambuGene2848,88.0,,,61.0,98.03303303303304,,,,,60.0,,,,,
BambuGene285,,10.0,,,,,,,97.01001001001,,,,,,
BambuGene2853,160.56156156156158,41.0,78.0,56.24324324324324,,62.429429429429426,99.10810810810811,,,,,,,154.0,
BambuGene2863,,,,,,,,,82.45645645645646,,,,,,
BambuGene2873,147.88888888888889,310.2482482482483,110.8018018018018,66.97197197197197,19.0,,91.992992992993,,,,272.0,84.95095095095095,103.43543543543544,62.493493493493496,49.0
BambuGene2883,72.54354354354355,56.73873873873874,58.15315315315315,61.1021021021021,72.92592592592592,35.4964964964965,,113.88588588588588,49.32432432432432,86.62162162162163,58.474474474474476,102.97897897897899,53.088088088088085,,111.07607607607608
BambuGene2887,73.5945945945946,66.15015015015015,97.98198198198197,46.032032032032035,105.9129129129129,58.990990990990994,59.186186186186184,78.29729729729729,82.71671671671672,67.06606606606607,86.38038038038039,76.47747747747748,75.36636636636636,99.18118118118119,131.34934934934935
BambuGene2896,0.0,,32.32532532532532,40.45845845845846,69.13013013013013,112.95295295295296,,34.0,102.5945945945946,104.0,94.96796796796797,,,,
BambuGene29,,,79.73673673673673,,,,,,,,66.49749749749749,,,,
BambuGene2912,,,35.027027027027025,,110.0,52.0,,,76.87387387387388,,,,,,
BambuGene2915,58.912912912912915,111.0,,76.44144144144144,108.44944944944945,159.0,,37.4964964964965,157.985985985986,19.0,,105.0,,,
BambuGene2930,51.47847847847848,45.0,54.97997997997998,41.37537537537538,,26.0,,60.47847847847848,46.985985985985984,,68.48648648648648,36.33833833833834,68.16116116116115,73.52552552552552,65.62262262262263
BambuGene2932,118.44444444444444,32.994994994995,91.0,137.0,,,73.52252252252252,84.22422422422423,,82.98198198198199,94.66666666666667,,,,
BambuGene2934,103.61161161161161,,79.31531531531532,11.494494494494495,66.0,,,,,,,,,,
BambuGene2936,63.51651651651652,81.0,,,141.0,124.0,,,68.0,,61.4044044044044,,,,
BambuGene2938,59.73673673673674,67.97297297297297,47.408408408408405,54.593593593593596,57.55555555555556,69.97997997997999,56.01001001001001,53.4054054054054,44.646646646646644,78.6076076076076,76.64864864864865,,,,
BambuGene2955,79.97597597597598,,,45.0,,,,,,,66.74474474474475,,,,
BambuGene2970,132.0,,,,,129.0,59.0,,74.0,,,92.48548548548548,94.56756756756758,60.0,89.0
BambuGene2973,,,,,,,,,47.45945945945946,,,,70.0,,
BambuGene2980,145.7277277277277,35.4984984984985,94.41941941941943,35.32432432432432,37.213213213213216,199.0,43.488488488488485,95.69569569569569,55.66066066066066,50.473473473473476,59.37837837837838,151.5325325325325,89.22222222222223,,96.988988988989
BambuGene2987,,107.54654654654654,,,,,,,,,,,,,
BambuGene2995,,,,72.0,,,,,,,,,,,
BambuGene3001,,,145.0,,118.96996996996998,90.0,,85.0,67.15715715715716,,74.0,,,,
BambuGene3015,,,,,82.47947947947948,180.0,41.0,43.61661661661661,,52.50450450450451,,169.93493493493494,98.34634634634634,131.04804804804803,128.0
BambuGene302,,,,268.0,,,,,,,108.0,,30.366366366366364,,
BambuGene3022,,,,,,39.489489489489486,,,,,,,,,
BambuGene3025,52.4954954954955,,68.0,17.523523523523522,118.003003003003,18.2972972972973,14.484484484484485,,64.47047047047047,65.82582582582583,26.997997997998,,,,
BambuGene3029,45.0,,64.25225225225225,,42.0,,42.0,41.0,,103.48348348348348,85.96596596596598,,49.0,,
BambuGene3034,139.74674674674674,,,,,158.0,27.0,61.97997997997998,85.6966966966967,59.993993993993996,59.729729729729726,37.0,,,
BambuGene3038,,,,,97.75575575575576,70.07807807807808,,47.75675675675676,76.996996996997,65.50650650650651,38.93093093093093,,,,
BambuGene3047,58.98098098098099,80.50450450450451,,56.42142142142142,70.0,42.0,132.0,,101.0,228.0,,,,,
BambuGene3052,52.729729729729726,105.12612612612612,92.66366366366367,95.18018018018019,112.0,50.630630630630634,86.0,,35.27927927927928,,257.0,30.516516516516518,,24.0,77.35935935935936
BambuGene3056,,,,188.0,,,,,75.97197197197198,,48.009009009009006,,,,
BambuGene3062,61.273273273273276,174.0,61.63463463463463,72.90790790790791,91.93893893893895,77.36936936936937,129.0,111.47247247247248,81.64664664664664,46.993993993993996,41.4024024024024,80.97297297297297,115.55155155155154,66.47547547547548,
BambuGene3079,116.45145145145145,,85.48348348348348,121.88388388388388,126.94394394394394,,,,64.08108108108108,,117.95995995995996,87.48048048048048,41.81481481481481,128.0,53.207207207207205
BambuGene3082,,32.0,157.9059059059059,155.97097097097097,95.0,118.0,,,82.49049049049049,123.0,30.19219219219219,,,92.80780780780782,
BambuGene3104,164.9189189189189,,,146.0,,,,,,115.0,,,,,
BambuGene3108,,90.0,,,67.0,,,,107.94294294294295,,54.0,,,,
BambuGene3112,,,,,83.53253253253253,,,,,111.0,,,,,
BambuGene3119,157.28228228228227,,185.38338338338338,76.94794794794795,42.0,,,,92.70070070070071,,61.68168168168168,,,,
BambuGene3123,,,61.07807807807808,64.41341341341341,66.0,24.0,,,95.85485485485486,35.43543543543544,46.525525525525524,54.0,,151.0,7.990990990990991
BambuGene3127,19.894894894894893,21.802802802802802,75.06606606606607,69.69069069069069,79.5945945945946,72.83783783783784,102.41441441441441,59.510510510510514,63.392392392392395,79.62162162162161,82.3023023023023,,,,
BambuGene314,,133.0,,,50.46446446446446,111.91691691691692,,,69.98098098098097,85.23523523523524,31.688688688688693,,,,
BambuGene3143,107.11411411411412,136.0,52.0,,,,,,,,,,59.0,,
BambuGene3146,,61.0,,,,,,,,,,,,,
BambuGene3148,,,,,,38.98298298298299,,,,,,,,,
BambuGene3150,54.03903903903903,66.54954954954955,61.826826826826824,67.08008008008008,75.16716716716716,55.1951951951952,48.0,91.96096096096096,46.23623623623623,64.33333333333333,63.36536536536536,,,,
BambuGene3157,26.0,132.0,144.6036036036036,48.0,,,,,,,,,,,117.0
BambuGene3159,66.63663663663664,33.372372372372375,96.28228228228228,42.49549549549549,79.97497497497497,,,90.87487487487488,70.98298298298299,242.0,86.37837837837839,,,,
BambuGene3161,52.909909909909906,70.8918918918919,90.7977977977978,73.22222222222223,53.0,46.0,45.04504504504504,,64.46946946946947,111.53153153153153,82.71971971971972,,,,
BambuGene3177,78.92992992992993,,78.0,80.32432432432432,76.0,135.47347347347346,,61.5005005005005,81.61761761761761,117.07207207207207,135.04604604604606,113.18118118118119,,,
BambuGene3183,,,,,,,,,,,,65.0,42.85485485485485,113.75675675675676,64.0
BambuGene3185,38.989989989989986,87.45645645645646,60.47647647647648,37.8958958958959,33.81481481481481,86.46646646646647,81.0,45.13613613613614,90.68768768768768,56.0,46.81481481481481,66.95095095095095,65.38038038038037,84.96496496496496,106.65465465465465
BambuGene3187,,70.48548548548548,119.0,172.97197197197198,8.0,,,,102.90690690690691,,,,,,
BambuGene3198,,,,46.57157157157157,,160.99499499499498,,134.82482482482482,62.0,,42.0,,,,
BambuGene3211,,54.0,,,,,,,,,156.0,78.0,,,
BambuGene3220,,75.0,109.83483483483484,60.0,,104.0,,,105.0,45.0,95.990990990991,,27.0,54.992992992992995,
BambuGene3229,,,,,,,,,,,96.0,101.98798798798799,38.990990990990994,,
BambuGene3245,132.45945945945945,50.0,65.48448448448448,190.11311311311312,154.0,242.0,119.5965965965966,59.491491491491495,143.0,74.0,106.22222222222223,105.98598598598599,30.474474474474476,113.34534534534535,9.98898898898899
BambuGene3247,,,,,,,,,,,,76.98998998999,136.0,178.0,72.05305305305305
BambuGene3253,,,,,,60.5995995995996,,,,101.33333333333333,,,,,
BambuGene3257,78.46946946946947,,69.41541541541541,89.01801801801801,64.97297297297297,67.70070070070071,89.76576576576576,73.0,,77.18618618618618,54.12112112112112,,,,
BambuGene3266,12.0,17.0,,,,,,,,18.0,64.72372372372372,,,,
BambuGene327,88.83883883883884,,,,,,,,,,,,,,
BambuGene3275,90.0,49.0,,,,,,,,,,,,,
BambuGene3288,33.46546546546546,,,,,68.49349349349349,25.0,108.53653653653653,78.49449449449449,27.99099099099099,94.0,87.37537537537537,123.49549549549549,,
BambuGene3290,36.12112112112112,,,72.0,,135.44244244244243,,,83.0,132.0,,,66.0,,
BambuGene3299,70.87987987987988,86.05405405405406,63.94194194194194,62.09909909909911,94.97597597597598,172.0,85.0,37.0,74.72872872872873,87.0,20.0,,,,
BambuGene3301,,62.0,68.44544544544544,45.4954954954955,,103.3963963963964,,61.98898898898899,102.42842842842843,,77.89189189189189,,,,
BambuGene3303,96.44744744744744,0.0,,111.63263263263264,76.0,53.074074074074076,102.0,55.0,,,59.92192192192192,,,,
BambuGene3307,,,,,,,,,73.0,,,58.512512512512515,84.993993993994,,
BambuGene3309,,,,,,,,,78.02402402402403,,111.001001001001,,,,
BambuGene3317,111.81081081081082,,,,,,,81.0,102.48948948948949,,74.994994994995,,99.29129129129129,84.0,
BambuGene3320,40.0,113.0,29.99099099099099,56.96296296296296,92.47347347347348,,,,98.74674674674674,,57.12012012012012,,,,
BambuGene3332,54.53853853853854,,49.027027027027025,13.99099099099099,,97.43343343343344,120.92492492492492,,60.98398398398398,45.486486486486484,103.81681681681683,,,,
BambuGene3334,,,,79.04504504504504,149.0,44.14414414414414,41.867867867867865,119.5975975975976,79.47547547547548,53.0,173.88488488488488,,,,
BambuGene3337,100.82982982982983,52.0,131.0,42.11411411411411,,99.95395395395394,84.30330330330331,77.0,130.4104104104104,105.0,62.25925925925926,,,,
BambuGene334,113.62862862862863,,27.62862862862863,33.18918918918919,,,,,48.992992992992995,70.0,49.0,,86.996996996997,,0.0
BambuGene3343,141.92592592592592,,93.32432432432432,65.73973973973975,,,,,71.8018018018018,,48.0,,,,
BambuGene3349,55.33333333333333,0.0,152.46846846846847,102.46246246246245,31.324324324324323,35.97597597597598,,,,,66.47847847847848,,,,
BambuGene3351,0.0,,,,,,,,,,,109.8108108108108,81.52252252252252,66.45945945945945,45.0
BambuGene336,100.96496496496496,93.95495495495496,68.70270270270271,47.6996996996997,,,139.95895895895896,176.0,173.94894894894895,85.0,136.47047047047047,113.46746746746747,129.3933933933934,86.0,87.0
BambuGene3379,,,,84.0,,113.52052052052052,,,32.997997997998,,54.068068068068065,65.993993993994,60.98398398398398,48.209209209209206,77.50850850850851
BambuGene3385,,,,,108.0,,,,91.96896896896897,80.0,105.95395395395396,,,,
BambuGene3393,33.052052052052055,26.47247247247247,64.10910910910911,66.5025025025025,69.41241241241241,38.432432432432435,62.693693693693696,45.472472472472475,48.73873873873874,47.327327327327325,57.273273273273276,,,,
BambuGene3405,64.90590590590591,,58.54154154154154,47.166166166166164,50.933933933933936,34.01201201201201,26.483483483483482,73.0,75.04204204204204,122.90990990990991,43.33333333333333,,,,
BambuGene3415,,,,,,,,,41.0,,84.76276276276276,,,,
BambuGene3417,,,9.0,6.4924924924924925,132.1141141141141,,,,,,59.43943943943944,,,59.0,
BambuGene342,89.0,,,,46.4964964964965,40.0,40.81481481481481,33.61661661661661,,65.47347347347348,,,,,
BambuGene3436,,,,,,,,,,,,19.47947947947948,,,
BambuGene344,9.108108108108107,,,,70.0,63.466466466466464,,81.63863863863864,84.94194194194193,40.02602602602603,71.49349349349349,,,,
